timestamp,accelerometer,geophone,seismometer,moisture_sensor,piezometer,crack_sensor,inclinometer,extensometer,rain_sensor_mmhr,temperature_celsius,humidity_percent,label
2025-09-11T14:58:32.942162,10.0,20.0,5.0,100.0,35.1581,94.185,23.5734,117.8027,0.19,16.21,58.14,1
2025-09-11T14:58:33.189969,10.0,20.0,5.0,100.0,152.5923,94.1833,23.5727,117.8116,0.05,15.94,57.48,1
2025-09-11T14:58:33.466843,-10.0,-20.0,-5.0,81.6635,21.6469,94.1793,23.5677,117.8057,0.16,15.95,58.72,1
2025-09-11T14:58:33.760099,-10.0,-20.0,-5.0,0.0,0.0,94.1913,23.5712,117.8123,0.13,15.87,53.05,1
2025-09-11T14:58:34.051665,10.0,20.0,5.0,100.0,188.4916,94.187,23.5716,117.8017,0.15,16.19,54.94,1
2025-09-11T14:58:34.301502,-10.0,-20.0,-5.0,100.0,49.3341,94.1849,23.5698,117.8053,0.08,16.02,56.07,1
2025-09-11T14:58:34.578352,10.0,20.0,5.0,0.0,0.0,94.1984,23.5744,117.8106,0.1,15.8,54.63,1
2025-09-11T14:58:34.886834,1.02873,-20.0,-5.0,100.0,38.561,94.1849,23.5701,117.808,0.11,15.84,54.5,1
2025-09-11T14:58:35.144089,10.0,20.0,5.0,0.0,0.0,94.1878,23.57,117.8053,0.19,15.82,55.42,1
2025-09-11T14:58:35.398209,-10.0,-16.40463,-5.0,100.0,154.3288,94.1837,23.5739,117.8038,0.03,15.71,55.55,1
2025-09-11T14:58:35.667235,-10.0,-20.0,-5.0,0.0,0.0,94.188,23.5728,117.8085,0.19,15.75,58.3,1
2025-09-11T14:58:35.931166,-10.0,-20.0,-5.0,0.0,0.0,94.1872,23.5693,117.803,0.16,15.96,59.34,1
2025-09-11T14:58:36.173772,10.0,20.0,5.0,0.0,0.0,94.1873,23.5712,117.8073,0.08,15.96,55.34,1
2025-09-11T14:58:36.449850,-10.0,-20.0,-5.0,56.2669,14.034,94.1732,23.5697,117.8071,0.1,16.22,55.94,1
2025-09-11T14:58:36.697532,-10.0,-20.0,-5.0,0.0,0.0,94.1854,23.5736,117.8157,0.1,15.89,55.96,1
2025-09-11T14:58:36.942881,10.0,20.0,5.0,0.0,0.0,94.1908,23.5682,117.8092,0.12,15.45,57.53,1
2025-09-11T14:58:37.207158,10.0,20.0,5.0,0.0,0.0,94.1882,23.5697,117.8076,0.1,16.03,56.09,1
2025-09-11T14:58:37.493727,-10.0,-20.0,-5.0,0.0,0.0,94.1889,23.5734,117.8117,0.02,16.09,58.27,1
2025-09-11T14:58:37.788255,-10.0,-20.0,-5.0,0.0,0.0,94.1867,23.5704,117.8113,0.14,16.16,57.08,1
2025-09-11T14:58:38.044366,10.0,20.0,5.0,100.0,52.0197,94.1845,23.5701,117.8099,0.02,15.86,54.47,1
2025-09-11T14:58:38.312521,-10.0,-20.0,-5.0,0.0,0.0,94.1858,23.5728,117.8103,0.0,16.0,57.15,1
2025-09-11T14:58:38.564530,-10.0,-20.0,-5.0,0.0,0.0,94.1792,23.5744,117.8189,0.02,15.6,56.23,1
2025-09-11T14:58:38.816613,10.0,20.0,5.0,0.0,0.0,94.1843,23.5743,117.8075,0.08,15.99,57.75,1
2025-09-11T14:58:39.067453,9.21688,20.0,5.0,0.0,0.0,94.1803,23.5728,117.8188,0.2,15.71,55.92,1
2025-09-11T14:58:39.319496,-10.0,-20.0,-5.0,0.0,0.0,94.1914,23.5726,117.806,0.11,15.93,54.36,1
2025-09-11T14:58:39.569495,-10.0,-20.0,-5.0,100.0,110.5273,94.1962,23.5763,117.8077,0.02,15.84,55.35,1
2025-09-11T14:58:39.847607,-10.0,-20.0,-5.0,100.0,189.4858,94.1885,23.5731,117.8095,0.17,16.0,53.64,1
2025-09-11T14:58:40.102905,-10.0,-20.0,-5.0,100.0,130.1292,94.1901,23.5737,117.8112,0.1,15.51,57.34,1
2025-09-11T14:58:40.345602,-10.0,-20.0,-5.0,100.0,122.0875,94.1875,23.572,117.811,0.19,15.55,52.67,1
2025-09-11T14:58:40.612391,-10.0,-20.0,-5.0,84.9112,22.6362,94.1908,23.5717,117.8191,0.17,16.15,57.38,1
2025-09-11T14:58:40.877922,4.62325,5.55909,3.74733,100.0,145.2876,94.1945,23.5732,117.8147,0.0,16.13,57.76,1
2025-09-11T14:58:41.135237,-4.38871,-5.242,-3.46263,100.0,47.979,94.1971,23.5722,117.8183,0.15,16.33,54.04,1
2025-09-11T14:58:41.434428,-10.0,-20.0,-5.0,0.0,0.0,94.1947,23.5783,117.8178,0.05,15.8,52.05,1
2025-09-11T14:58:41.747944,-10.0,-20.0,-5.0,100.0,129.9426,94.1977,23.5726,117.8228,0.16,15.92,54.6,1
2025-09-11T14:58:42.051534,10.0,20.0,5.0,16.1236,2.0027,94.195,23.5715,117.8187,0.05,15.92,55.25,1
2025-09-11T14:58:42.301765,10.0,20.0,5.0,100.0,134.9316,94.191,23.573,117.8394,0.17,15.9,55.78,1
2025-09-11T14:58:42.581988,-10.0,-20.0,-5.0,100.0,65.6618,94.1895,23.5769,117.8263,0.13,16.04,57.1,1
2025-09-11T14:58:42.841291,-10.0,-20.0,-5.0,100.0,42.5514,94.1953,23.5744,117.834,0.04,16.33,59.45,1
2025-09-11T14:58:43.140911,7.02896,9.46473,5.0,100.0,109.7755,94.1995,23.5745,117.8326,0.11,15.88,58.53,1
2025-09-11T14:58:43.476813,-10.0,-20.0,-5.0,0.0,0.0,94.2084,23.5711,117.8306,0.01,15.77,56.63,1
2025-09-11T14:58:43.750802,-2.1718,-4.5156,-3.06262,100.0,168.5723,94.2049,23.5777,117.8313,0.15,16.14,54.64,1
2025-09-11T14:58:44.017042,-10.0,-20.0,-5.0,0.0,0.0,94.2014,23.5764,117.8398,0.06,15.93,59.33,1
2025-09-11T14:58:44.267152,10.0,20.0,5.0,100.0,117.6708,94.207,23.5765,117.8383,0.15,15.68,54.35,1
2025-09-11T14:58:44.513042,10.0,20.0,5.0,31.4595,6.6084,94.2064,23.5784,117.8354,0.19,15.77,60.05,1
2025-09-11T14:58:44.792706,-10.0,-20.0,-5.0,100.0,231.3384,94.212,23.5796,117.8386,0.16,16.11,57.14,1
2025-09-11T14:58:45.033448,10.0,20.0,5.0,100.0,88.2937,94.2192,23.5804,117.8564,0.15,16.19,57.77,1
2025-09-11T14:58:45.310676,-10.0,-20.0,-5.0,100.0,315.6466,94.2214,23.5801,117.854,0.02,15.55,55.1,1
2025-09-11T14:58:45.566649,-10.0,-11.39584,-5.0,100.0,88.1235,94.2195,23.5804,117.8555,0.07,16.2,54.78,1
2025-09-11T14:58:45.841639,-10.0,-20.0,-5.0,0.0,0.0,94.2282,23.5815,117.8549,0.01,15.79,53.99,1
2025-09-11T14:58:46.123082,10.0,20.0,5.0,0.0,0.0,94.2215,23.5792,117.8614,0.1,15.98,56.46,1
2025-09-11T14:58:46.504048,10.0,20.0,5.0,0.0,0.0,94.2319,23.5827,117.8715,0.04,16.23,56.39,1
2025-09-11T14:58:46.765663,-3.51001,-0.86935,-0.62567,0.0,0.0,94.2446,23.5826,117.8732,0.13,15.75,57.52,1
2025-09-11T14:58:47.017521,10.0,20.0,5.0,0.0,0.0,94.2417,23.5857,117.8834,0.18,15.86,56.36,1
2025-09-11T14:58:47.298795,10.0,20.0,5.0,100.0,67.8739,94.2497,23.5861,117.8849,0.16,15.88,54.51,1
2025-09-11T14:58:47.560609,-1.56173,-9.08799,-5.0,50.252,12.2523,94.2419,23.5876,117.8926,0.17,15.89,52.22,1
2025-09-11T14:58:47.841433,10.0,20.0,5.0,100.0,62.8634,94.2547,23.5882,117.8899,0.06,15.88,58.58,1
2025-09-11T14:58:48.129353,10.0,20.0,5.0,0.0,0.0,94.2636,23.5884,117.9018,0.07,16.09,51.57,1
2025-09-11T14:58:48.420057,10.0,20.0,5.0,100.0,41.2507,94.2658,23.5911,117.904,0.12,15.67,58.22,1
2025-09-11T14:58:48.675739,-10.0,-20.0,-5.0,16.4661,2.1188,94.286,23.5935,117.9296,0.03,16.04,56.37,1
2025-09-11T14:58:48.959393,-9.28752,-19.82201,-5.0,100.0,29.9639,94.29,23.5987,117.9347,0.06,15.76,57.07,1
2025-09-11T14:58:49.236627,-10.0,-20.0,-5.0,0.0,0.0,94.3004,23.596,117.9453,0.19,16.16,55.92,1
2025-09-11T14:58:49.486918,-10.0,-20.0,-5.0,0.0,0.0,94.3023,23.6027,117.9552,0.01,16.41,54.23,1
2025-09-11T14:58:49.720814,10.0,20.0,5.0,100.0,67.2664,94.3029,23.606,117.965,0.04,15.82,54.68,1
2025-09-11T14:58:49.997022,10.0,20.0,5.0,100.0,84.048,94.3151,23.6065,117.9886,0.07,16.17,55.79,1
2025-09-11T14:58:50.250909,10.0,20.0,5.0,0.0,0.0,94.3298,23.6123,118.0016,0.07,15.65,56.41,1
2025-09-11T14:58:50.490473,10.0,20.0,5.0,0.0,0.0,94.3511,23.6139,118.0099,0.07,15.9,54.71,1
2025-09-11T14:58:50.751801,-10.0,-20.0,-5.0,100.0,103.1232,94.3606,23.6139,118.0313,0.06,15.84,53.72,1
2025-09-11T14:58:51.025882,10.0,20.0,5.0,87.4639,23.4231,94.3714,23.6197,118.0591,0.06,15.72,58.98,1
2025-09-11T14:58:51.291399,10.0,20.0,5.0,0.0,0.0,94.3893,23.6236,118.0646,0.16,16.06,59.53,1
2025-09-11T14:58:51.705631,-10.0,-20.0,-5.0,0.0,0.0,94.4123,23.6285,118.0903,0.13,15.88,54.58,1
2025-09-11T14:58:51.960316,-10.0,-20.0,-5.0,100.0,89.3698,94.4249,23.6325,118.1111,0.04,15.75,53.27,1
2025-09-11T14:58:52.216841,10.0,20.0,5.0,0.0,0.0,94.4574,23.6359,118.1366,0.12,16.25,55.07,1
2025-09-11T14:58:52.518705,10.0,20.0,5.0,0.0,0.0,94.4677,23.6472,118.1682,0.11,15.94,57.02,1
2025-09-11T14:58:52.803200,-10.0,-20.0,-5.0,100.0,39.5675,94.5003,23.6532,118.2033,0.14,16.04,54.09,1
2025-09-11T14:58:53.057136,10.0,20.0,5.0,100.0,256.4958,94.5351,23.658,118.2355,0.14,16.02,53.13,1
2025-09-11T14:58:53.327039,10.0,20.0,5.0,0.0,0.0,94.5541,23.6657,118.2647,0.03,15.7,55.08,1
2025-09-11T14:58:53.634604,-10.0,-20.0,-5.0,100.0,93.6396,94.5748,23.67,118.2995,0.16,16.02,53.93,1
2025-09-11T14:58:53.884321,10.0,20.0,5.0,0.0,0.0,94.6089,23.6795,118.3378,0.04,16.09,59.1,1
2025-09-11T14:58:54.142692,2.28822,-10.12047,-5.0,0.0,0.0,94.6426,23.6865,118.3672,0.09,15.88,59.02,1
2025-09-11T14:58:54.429374,10.0,20.0,5.0,0.0,0.0,94.6819,23.6915,118.4219,0.08,16.02,56.6,1
2025-09-11T14:58:54.695591,-10.0,-20.0,-5.0,0.0,0.0,94.7162,23.7052,118.4676,0.01,15.77,56.72,1
2025-09-11T14:58:55.074503,-10.0,-20.0,-5.0,0.0,0.0,94.7501,23.7137,118.5197,0.07,15.95,50.46,1
2025-09-11T14:58:55.345007,10.0,20.0,5.0,100.0,35.5381,94.7956,23.7212,118.5713,0.1,15.88,57.09,1
2025-09-11T14:58:55.649005,-10.0,-20.0,-5.0,0.0,0.0,94.8285,23.7337,118.6136,0.08,16.27,58.54,1
2025-09-11T14:58:55.958331,-10.0,-20.0,-5.0,0.0,0.0,94.8766,23.7447,118.677,0.13,16.02,55.09,1
2025-09-11T14:58:56.269143,-10.0,-20.0,-5.0,100.0,36.9754,94.9253,23.7547,118.7319,0.18,15.76,53.33,1
2025-09-11T14:58:56.594880,10.0,20.0,5.0,0.0,0.0,94.9676,23.7702,118.794,0.11,15.69,54.49,1
2025-09-11T14:58:56.873171,10.0,20.0,5.0,0.0,0.0,95.0123,23.7805,118.844,0.17,15.94,58.38,1
2025-09-11T14:58:57.183735,-10.0,-20.0,-5.0,100.0,70.9835,95.073,23.7941,118.9156,0.1,16.24,57.68,1
2025-09-11T14:58:57.424972,-10.0,-20.0,-5.0,100.0,248.0426,95.121,23.8057,118.9693,0.06,15.91,57.67,1
2025-09-11T14:58:57.702068,-10.0,-20.0,-5.0,100.0,250.435,95.176,23.817,119.0491,0.03,16.23,58.44,1
2025-09-11T14:58:57.944068,-10.0,-20.0,-5.0,0.0,0.0,95.2212,23.8346,119.1032,0.02,15.97,53.49,1
2025-09-11T14:58:58.198812,-10.0,-20.0,-5.0,0.0,0.0,95.2734,23.8466,119.1793,0.16,15.46,56.55,1
2025-09-11T14:58:58.453082,-5.0612,7.76392,4.9469,0.0,0.0,95.3298,23.8611,119.2492,0.02,15.89,55.17,1
2025-09-11T14:58:58.785272,10.0,20.0,5.0,0.0,0.0,95.3878,23.8712,119.3091,0.12,15.74,56.83,1
2025-09-11T14:58:59.104878,10.0,20.0,5.0,0.0,0.0,95.4408,23.8842,119.3706,0.04,15.86,58.74,1
2025-09-11T14:58:59.380019,10.0,14.31148,5.0,100.0,253.032,95.503,23.8971,119.4529,0.12,16.24,52.0,1
2025-09-11T14:58:59.648600,-10.0,-20.0,-5.0,100.0,191.7081,95.5482,23.9118,119.5143,0.03,15.79,52.03,1
2025-09-11T14:58:59.906757,10.0,20.0,5.0,0.0,0.0,95.6029,23.9293,119.5812,0.03,15.87,57.76,1
2025-09-11T14:59:00.194314,10.0,20.0,5.0,0.0,0.0,95.6471,23.9402,119.6512,0.01,15.84,57.78,1
2025-09-11T14:59:00.438231,-10.0,-20.0,-5.0,0.0,0.0,95.7093,23.9495,119.7095,0.08,15.76,55.39,1
2025-09-11T14:59:00.704528,-10.0,-20.0,-5.0,100.0,52.7022,95.7586,23.9632,119.7756,0.03,15.9,56.1,1
2025-09-11T14:59:00.972796,-7.34801,-4.93351,-3.45186,0.0,0.0,95.7991,23.9793,119.8308,0.17,16.14,56.51,1
2025-09-11T14:59:01.240818,10.0,20.0,5.0,100.0,110.6024,95.8472,23.9867,119.9057,0.08,15.88,55.17,1
2025-09-11T14:59:01.535021,-0.47825,7.05637,4.89654,0.0,0.0,95.9003,23.9981,119.9536,0.05,15.84,55.34,1
2025-09-11T14:59:01.852971,-10.0,-20.0,-5.0,27.6336,5.4952,95.9389,24.0112,120.0062,0.2,15.91,54.95,1
2025-09-11T14:59:02.133696,10.0,8.37879,5.0,0.0,0.0,95.9835,24.0217,120.0556,0.14,16.07,55.39,1
2025-09-11T14:59:02.399467,-10.0,-20.0,-5.0,0.0,0.0,96.0221,24.0306,120.1077,0.14,15.72,58.22,1
2025-09-11T14:59:02.647607,10.0,20.0,5.0,0.0,0.0,96.0603,24.043,120.1458,0.13,15.77,56.97,1
2025-09-11T14:59:02.912485,10.0,14.97043,5.0,0.0,0.0,96.1093,24.053,120.2065,0.1,15.86,58.52,1
2025-09-11T14:59:03.169491,10.0,20.0,5.0,100.0,48.0545,96.1299,24.0576,120.2537,0.15,15.65,53.4,1
2025-09-11T14:59:03.432061,-10.0,-20.0,-5.0,100.0,32.8954,96.1699,24.0679,120.2806,0.17,15.83,53.7,1
2025-09-11T14:59:03.762914,-10.0,-20.0,-5.0,0.0,0.0,96.2007,24.071,120.3177,0.05,15.88,52.67,1
2025-09-11T14:59:04.058747,10.0,20.0,5.0,100.0,63.5342,96.2201,24.0787,120.3617,0.15,15.52,53.75,1
2025-09-11T14:59:04.305545,10.0,20.0,5.0,0.0,0.0,96.2418,24.0858,120.3915,0.11,15.98,56.52,1
2025-09-11T14:59:04.565767,-10.0,-20.0,-5.0,100.0,115.0004,96.279,24.0944,120.4253,0.03,16.02,57.52,1
2025-09-11T14:59:04.803412,10.0,20.0,5.0,0.0,0.0,96.3043,24.1029,120.4547,0.16,15.98,57.42,1
2025-09-11T14:59:05.052267,10.0,20.0,5.0,100.0,80.395,96.3226,24.1066,120.4807,0.17,15.68,56.64,1
2025-09-11T14:59:05.297003,10.0,20.0,5.0,100.0,223.1213,96.3453,24.1099,120.5034,0.12,16.28,57.33,1
2025-09-11T14:59:05.578314,-10.0,-20.0,-5.0,100.0,117.2503,96.3591,24.1159,120.5373,0.1,16.22,59.01,1
2025-09-11T14:59:05.988708,-10.0,-20.0,-5.0,0.0,0.0,96.3918,24.1203,120.5586,0.2,15.85,50.39,1
2025-09-11T14:59:06.270190,-10.0,-20.0,-5.0,100.0,80.1518,96.4085,24.1232,120.5697,0.16,15.74,53.64,1
2025-09-11T14:59:06.552913,10.0,20.0,5.0,0.0,0.0,96.4058,24.1296,120.5939,0.18,16.29,56.87,1
2025-09-11T14:59:06.798469,-10.0,-20.0,-5.0,100.0,205.9821,96.4361,24.1334,120.6146,0.09,15.84,56.88,1
2025-09-11T14:59:07.070819,10.0,20.0,5.0,3.4115,0.0,96.4486,24.1341,120.6284,0.06,15.84,54.9,1
2025-09-11T14:59:07.371203,10.0,20.0,5.0,0.0,0.0,96.4572,24.1403,120.6514,0.17,15.72,56.4,1
2025-09-11T14:59:07.665875,-10.0,-20.0,-5.0,100.0,77.413,96.4553,24.1397,120.6504,0.15,16.24,55.51,1
2025-09-11T14:59:07.921198,10.0,20.0,5.0,0.0,0.0,96.4765,24.1447,120.6749,0.14,15.8,59.57,1
2025-09-11T14:59:08.194885,-10.0,-20.0,-5.0,100.0,34.0779,96.4771,24.1461,120.6761,0.05,15.98,57.77,1
2025-09-11T14:59:08.438611,10.0,20.0,5.0,0.0,0.0,96.4986,24.1475,120.6956,0.13,15.7,55.6,1
2025-09-11T14:59:08.704907,10.0,20.0,5.0,100.0,92.389,96.4989,24.1521,120.7053,0.08,16.18,55.08,1
2025-09-11T14:59:08.970782,-10.0,-20.0,-5.0,0.0,0.0,96.4991,24.1539,120.7151,0.14,15.89,55.33,1
2025-09-11T14:59:09.252906,10.0,20.0,5.0,0.0,0.0,96.5154,24.1552,120.7263,0.04,15.82,52.38,1
2025-09-11T14:59:09.561845,-10.0,-20.0,-5.0,0.0,0.0,96.5198,24.1534,120.724,0.0,15.67,58.2,1
2025-09-11T14:59:09.803423,10.0,20.0,5.0,0.0,0.0,96.5317,24.1579,120.7388,0.09,16.12,56.08,1
2025-09-11T14:59:10.057989,10.0,20.0,5.0,0.0,0.0,96.5386,24.1586,120.7348,0.2,15.96,58.23,1
2025-09-11T14:59:10.309117,-10.0,-20.0,-5.0,0.0,0.0,96.5355,24.1586,120.7542,0.17,15.71,57.65,1
2025-09-11T14:59:10.567223,10.0,20.0,5.0,100.0,27.9949,96.5376,24.1588,120.7523,0.0,16.27,55.98,1
2025-09-11T14:59:10.824848,10.0,20.0,5.0,0.0,0.0,96.5423,24.1598,120.7616,0.04,15.6,60.11,1
2025-09-11T14:59:11.078395,-10.0,-20.0,-5.0,0.0,0.0,96.542,24.1655,120.7594,0.18,16.24,56.76,1
2025-09-11T14:59:11.317040,-10.0,-20.0,-5.0,100.0,401.3746,96.5585,24.1634,120.7682,0.04,16.07,57.67,1
2025-09-11T14:59:11.591104,-10.0,-20.0,-5.0,0.0,0.0,96.5577,24.1659,120.7712,0.15,15.65,52.74,1
2025-09-11T14:59:11.840723,10.0,12.28077,5.0,0.0,0.0,96.5538,24.1636,120.7703,0.15,16.25,60.25,1
2025-09-11T14:59:12.098359,10.0,20.0,5.0,0.0,0.0,96.5574,24.1636,120.7749,0.16,16.02,56.86,1
2025-09-11T14:59:12.376671,10.0,20.0,5.0,100.0,47.8828,96.5626,24.1672,120.7843,0.14,15.87,54.28,1
2025-09-11T14:59:12.631481,10.0,20.0,5.0,0.0,0.0,96.5594,24.1653,120.7872,0.13,15.73,56.32,1
2025-09-11T14:59:12.916848,10.0,20.0,5.0,100.0,234.1674,96.5583,24.1674,120.7823,0.04,15.76,56.88,1
2025-09-11T14:59:13.162337,-5.46271,-20.0,-5.0,100.0,214.7584,96.5707,24.1653,120.789,0.19,15.85,57.17,1
2025-09-11T14:59:13.468420,10.0,20.0,5.0,100.0,181.6579,96.5804,24.1697,120.7878,0.03,15.85,58.19,1
2025-09-11T14:59:13.775328,3.17889,15.70122,5.0,100.0,385.213,96.5704,24.1658,120.7788,0.13,16.03,57.94,1
2025-09-11T14:59:14.107225,-10.0,-20.0,-5.0,0.0,0.0,96.5784,24.1643,120.7929,0.01,16.01,57.46,1
2025-09-11T14:59:14.403134,-10.0,-20.0,-5.0,100.0,80.8758,96.5784,24.1668,120.7919,0.2,16.16,57.84,1
2025-09-11T14:59:14.706746,-7.25405,-20.0,-5.0,0.0,0.0,96.582,24.1712,120.7938,0.15,15.64,57.35,1
2025-09-11T14:59:14.963765,10.0,8.20441,5.0,0.0,0.0,96.5753,24.1684,120.7968,0.2,15.92,58.96,1
2025-09-11T14:59:15.223289,10.0,20.0,5.0,0.0,0.0,96.58,24.1664,120.7995,0.05,16.1,56.45,1
2025-09-11T14:59:15.518209,10.0,20.0,5.0,100.0,162.7336,96.5668,24.1726,120.8023,0.05,16.04,55.69,1
2025-09-11T14:59:15.764873,-10.0,-20.0,-5.0,0.0,0.0,96.5859,24.1689,120.8067,0.12,15.68,53.72,1
2025-09-11T14:59:16.007856,10.0,8.35139,5.0,0.0,0.0,96.5831,24.1718,120.7929,0.04,16.25,52.36,1
2025-09-11T14:59:16.261153,10.0,20.0,5.0,0.0,0.0,96.5831,24.1711,120.7945,0.1,16.18,56.65,1
2025-09-11T14:59:16.507053,-10.0,-20.0,-5.0,0.0,0.0,96.5806,24.1722,120.7997,0.17,15.72,58.79,1
2025-09-11T14:59:16.778075,10.0,20.0,5.0,100.0,145.716,96.5826,24.1671,120.8096,0.11,16.08,50.83,1
2025-09-11T14:59:17.087516,-10.0,-20.0,-5.0,100.0,200.3159,96.5819,24.1713,120.8003,0.06,16.32,56.28,1
2025-09-11T14:59:17.333434,10.0,20.0,5.0,0.0,0.0,96.574,24.17,120.8075,0.16,15.98,58.11,1
2025-09-11T14:59:17.571698,10.0,20.0,5.0,0.0,0.0,96.5837,24.1714,120.7938,0.09,15.97,56.9,1
2025-09-11T14:59:17.820036,-10.0,-8.32544,-5.0,0.0,0.0,96.5846,24.1737,120.8005,0.2,16.1,55.57,1
2025-09-11T14:59:18.137685,10.0,20.0,5.0,0.0,0.0,96.5878,24.1711,120.8038,0.17,16.02,58.1,1
2025-09-11T14:59:18.390773,10.0,20.0,5.0,0.0,0.0,96.5688,24.1699,120.7978,0.11,16.13,56.58,1
2025-09-11T14:59:18.651152,10.0,20.0,5.0,100.0,113.7811,96.5754,24.17,120.8039,0.18,15.88,59.22,1
2025-09-11T14:59:18.984287,7.10371,20.0,5.0,100.0,190.1795,96.5859,24.1715,120.8038,0.17,16.22,54.45,1
2025-09-11T14:59:19.295534,-10.0,-20.0,-5.0,23.9176,4.4157,96.5857,24.1698,120.7959,0.03,15.8,57.11,1
2025-09-11T14:59:19.584923,10.0,20.0,5.0,0.0,0.0,96.5853,24.1703,120.8079,0.06,16.54,55.16,1
2025-09-11T14:59:19.896632,10.0,20.0,5.0,0.0,0.0,96.5856,24.1743,120.8006,0.09,15.88,54.93,1
2025-09-11T14:59:20.216981,-10.0,-17.26661,-5.0,0.0,0.0,96.5809,24.1729,120.8075,0.18,15.78,56.37,1
2025-09-11T14:59:20.515122,10.0,20.0,5.0,100.0,156.4449,96.5758,24.1692,120.8103,0.08,15.98,58.83,1
2025-09-11T14:59:20.767047,10.0,20.0,5.0,0.0,0.0,96.5879,24.1704,120.8051,0.13,16.31,57.62,1
2025-09-11T14:59:21.044784,-10.0,-20.0,-5.0,100.0,95.1759,96.5763,24.1697,120.8064,0.03,15.87,49.13,1
2025-09-11T14:59:21.317992,10.0,20.0,5.0,100.0,166.8965,96.5891,24.1687,120.8019,0.12,15.99,56.06,1
2025-09-11T14:59:21.772144,-10.0,-20.0,-5.0,0.0,0.0,96.5849,24.1714,120.8034,0.01,15.97,59.19,1
2025-09-11T14:59:22.124747,-10.0,-3.69206,-2.41212,100.0,60.2029,96.579,24.1697,120.8071,0.07,16.23,56.13,1
2025-09-11T14:59:22.406579,-10.0,-20.0,-5.0,17.4317,2.4754,96.5763,24.1702,120.8032,0.05,16.47,59.68,1
2025-09-11T14:59:22.706655,-0.48093,-14.38822,-5.0,0.0,0.0,96.579,24.1741,120.8086,0.13,16.25,55.06,1
2025-09-11T14:59:23.034457,10.0,9.05153,5.0,100.0,294.8621,96.5803,24.1731,120.8025,0.17,16.14,56.7,1
2025-09-11T14:59:23.341389,1.87929,13.07121,5.0,100.0,200.1215,96.5816,24.1644,120.7954,0.08,15.99,56.33,1
2025-09-11T14:59:23.652423,-3.36126,4.10176,2.79281,0.0,0.0,96.5885,24.1694,120.8033,0.08,15.53,54.77,1
2025-09-11T14:59:23.997007,3.26628,-4.9768,-3.2546,0.0,0.0,96.5857,24.1712,120.8039,0.0,15.78,56.01,1
2025-09-11T14:59:24.308315,10.0,20.0,5.0,0.0,0.0,96.5793,24.1732,120.7966,0.14,15.8,56.15,1
2025-09-11T14:59:24.597672,-10.0,-20.0,-5.0,0.0,0.0,96.5845,24.1712,120.8078,0.12,15.92,54.44,1
2025-09-11T14:59:24.910077,10.0,20.0,5.0,0.0,0.0,96.5829,24.1684,120.8094,0.12,15.88,58.32,1
2025-09-11T14:59:25.212631,-10.0,-8.05517,-5.0,0.0,0.0,96.5832,24.1741,120.8087,0.04,15.9,54.86,1
2025-09-11T14:59:25.642005,10.0,20.0,5.0,100.0,149.3438,96.5812,24.1705,120.8002,0.05,16.05,50.23,1
2025-09-11T14:59:26.005114,-10.0,-20.0,-5.0,100.0,58.1042,96.5871,24.1718,120.8147,0.12,16.12,55.98,1
2025-09-11T14:59:26.309485,-10.0,-20.0,-5.0,100.0,301.9391,96.5853,24.173,120.8128,0.08,15.8,57.16,1
2025-09-11T14:59:26.596320,-10.0,-20.0,-5.0,0.0,0.0,96.5745,24.1686,120.7983,0.08,16.17,54.63,1
2025-09-11T14:59:26.889164,10.0,20.0,5.0,100.0,165.932,96.5821,24.166,120.8063,0.07,15.94,53.39,1
2025-09-11T14:59:27.143740,-10.0,-20.0,-5.0,0.0,0.0,96.5797,24.1712,120.8074,0.07,16.31,53.38,1
2025-09-11T14:59:27.397427,-10.0,-20.0,-5.0,0.0,0.0,96.5764,24.1656,120.8047,0.02,15.44,52.78,1
2025-09-11T14:59:27.640497,-10.0,-20.0,-5.0,100.0,48.1318,96.5727,24.1706,120.8011,0.18,16.1,52.21,1
2025-09-11T14:59:27.888040,-10.0,-20.0,-5.0,0.0,0.0,96.5879,24.173,120.8129,0.19,15.5,55.87,1
2025-09-11T14:59:28.134995,-7.61691,-16.58798,-5.0,20.3291,3.355,96.5873,24.1705,120.807,0.0,16.2,52.29,1
2025-09-11T14:59:28.416785,-10.0,-20.0,-5.0,100.0,303.4094,96.5781,24.1723,120.8011,0.13,15.92,56.52,1
2025-09-11T14:59:28.790605,10.0,20.0,5.0,100.0,84.8758,96.5924,24.1731,120.8026,0.12,16.18,54.36,1
2025-09-11T14:59:29.081736,-10.0,-11.00719,-5.0,0.0,0.0,96.5805,24.1755,120.8061,0.02,15.83,54.98,1
2025-09-11T14:59:29.329912,10.0,20.0,5.0,0.0,0.0,96.5837,24.1726,120.7993,0.13,16.13,57.26,1
2025-09-11T14:59:29.622187,-10.0,-17.73536,-5.0,0.0,0.0,96.5758,24.1728,120.8033,0.04,15.95,57.75,1
2025-09-11T14:59:29.902651,-10.0,-18.69282,-5.0,0.0,0.0,96.5847,24.1728,120.8044,0.02,15.95,56.2,1
2025-09-11T14:59:30.169447,10.0,20.0,5.0,0.0,0.0,96.5839,24.1726,120.8115,0.03,15.94,57.67,1
2025-09-11T14:59:30.416487,-10.0,-20.0,-5.0,0.0,0.0,96.5899,24.1691,120.8056,0.19,15.87,56.78,1
